prediction_date,match_id,match_date,match_number,league,home,away,odds_home,odds_draw,odds_away,home_goals,away_goals,actual_result,actual_result_label,source_type,imported_at
2025-11-22,2035192,2025-11-22,周五009,法国乙级联赛,罗德兹,敦刻尔克,2.55,3.1,2.42,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035193,2025-11-22,周五010,法国乙级联赛,阿纳西,巴斯蒂亚,2.15,2.75,3.34,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035194,2025-11-22,周五011,法国乙级联赛,波城FC,勒芒,2.68,2.98,2.38,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035195,2025-11-22,周五012,法国乙级联赛,布洛涅,格勒诺布尔,2.3,2.8,2.96,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035196,2025-11-22,周五013,荷兰乙级联赛,坎布尔,海牙,3.4,3.8,1.75,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035197,2025-11-22,周五014,荷兰乙级联赛,格拉夫夏普,海尔蒙特,1.63,4.26,3.55,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035198,2025-11-22,周五015,荷兰乙级联赛,奥斯,瓦尔韦克,3.85,3.85,1.64,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035199,2025-11-22,周五016,荷兰乙级联赛,登博思,阿尔梅勒城,2.25,3.65,2.43,5,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035200,2025-11-22,周五017,荷兰乙级联赛,芬洛,威廉二世,2.59,3.54,2.17,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035201,2025-11-22,周五018,德国甲级联赛,美因茨,霍芬海姆,2.4,3.52,2.33,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035202,2025-11-22,周五019,法国甲级联赛,尼斯,马赛,3.5,3.55,1.78,1,5,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035203,2025-11-22,周五020,英格兰冠军联赛,普雷斯顿,布莱克本,2.23,2.9,2.98,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035204,2025-11-22,周五021,西班牙甲级联赛,巴伦西亚,莱万特,1.84,3.26,3.58,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035221,2025-11-22,周六001,澳大利亚超级联赛,惠灵顿凤凰,麦克阿瑟FC,2.32,3.5,2.43,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035222,2025-11-22,周六002,韩国职业联赛,首尔FC,金泉尚武,1.53,3.85,4.65,1,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035223,2025-11-22,周六003,韩国职业联赛,大田市民,江原FC,1.95,3.35,3.15,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035224,2025-11-22,周六004,澳大利亚超级联赛,西悉尼漫步者,中央海岸水手,1.44,4.3,4.95,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035225,2025-11-22,周六005,韩国职业联赛,浦项制铁,全北现代,2.4,3.12,2.55,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035226,2025-11-22,周六006,韩国职业联赛,光州FC,蔚山现代,2.7,3.0,2.35,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035227,2025-11-22,周六007,澳大利亚超级联赛,悉尼FC,墨尔本胜利,1.78,3.55,3.5,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035228,2025-11-22,周六008,德国乙级联赛,明斯特普鲁士,沙尔克04,3.0,3.32,2.02,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035229,2025-11-22,周六009,德国乙级联赛,帕德博恩,汉诺威96,1.83,3.48,3.38,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035230,2025-11-22,周六010,德国乙级联赛,杜塞尔多夫,马格德堡,1.92,3.55,3.06,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035231,2025-11-22,周六011,英格兰超级联赛,伯恩利,切尔西,5.3,3.85,1.47,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035232,2025-11-22,周六012,英格兰冠军联赛,布里斯托尔城,斯旺西,1.73,3.32,4.0,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035233,2025-11-22,周六013,英格兰冠军联赛,考文垂,西布罗姆维奇,1.64,3.55,4.2,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035234,2025-11-22,周六014,英格兰冠军联赛,查尔顿,南安普敦,2.8,3.0,2.28,1,5,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035235,2025-11-22,周六015,西班牙甲级联赛,阿拉维斯,维戈塞尔塔,2.42,2.88,2.71,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035236,2025-11-22,周六016,法国乙级联赛,圣旺红星,克莱蒙,1.54,3.5,5.15,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035237,2025-11-22,周六017,挪威超级联赛,特罗姆瑟,罗森博格,1.3,4.7,6.8,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035238,2025-11-22,周六018,沙特职业联赛,达马克,欧奈宰纳伊马,1.72,3.45,3.88,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035239,2025-11-22,周六019,意大利甲级联赛,乌迪内斯,博洛尼亚,2.8,2.8,2.41,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035240,2025-11-22,周六020,意大利甲级联赛,卡利亚里,热那亚,3.0,2.52,2.51,3,3,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035241,2025-11-22,周六022,沙特职业联赛,达曼协定,迈季迈阿宽广,2.46,3.08,2.52,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035242,2025-11-22,周六023,德国甲级联赛,奥格斯堡,汉堡,2.23,3.25,2.68,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035243,2025-11-22,周六024,德国甲级联赛,沃尔夫斯堡,勒沃库森,3.5,3.67,1.75,1,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035244,2025-11-22,周六025,德国甲级联赛,海登海姆,门兴格拉德巴赫,3.22,3.75,1.81,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035245,2025-11-22,周六026,德国甲级联赛,多特蒙德,斯图加特,1.56,3.95,4.25,3,3,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035248,2025-11-22,周六029,英格兰超级联赛,伯恩茅斯,西汉姆联,1.52,3.85,4.75,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035249,2025-11-22,周六030,英格兰超级联赛,利物浦,诺丁汉森林,1.28,4.9,6.95,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035250,2025-11-22,周六031,英格兰超级联赛,富勒姆,桑德兰,1.89,3.25,3.42,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035251,2025-11-22,周六032,英格兰超级联赛,布赖顿,布伦特福德,1.91,3.25,3.35,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035252,2025-11-22,周六033,英格兰超级联赛,狼队,水晶宫,4.4,3.56,1.61,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035253,2025-11-22,周六034,英格兰冠军联赛,莱切斯特城,斯托克城,1.92,3.1,3.5,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035254,2025-11-22,周六035,西班牙甲级联赛,巴塞罗那,毕尔巴鄂竞技,1.26,5.15,7.05,4,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035255,2025-11-22,周六036,荷兰甲级联赛,布雷达,PSV埃因霍温,9.0,5.85,1.18,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-22,2035322,2025-11-22,周六021,瑞典超级联赛,厄尔格里特,北雪平,2.38,3.32,2.45,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035256,2025-11-23,周六037,法国甲级联赛,朗斯,斯特拉斯堡,1.83,3.55,3.32,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035257,2025-11-23,周六038,意大利甲级联赛,佛罗伦萨,尤文图斯,3.62,3.2,1.85,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035258,2025-11-23,周六039,挪威超级联赛,莫尔德,布兰,2.6,3.6,2.15,4,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035259,2025-11-23,周六040,英格兰超级联赛,纽卡斯尔联,曼彻斯特城,3.46,3.6,1.78,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035260,2025-11-23,周六041,德国甲级联赛,科隆,法兰克福,2.6,3.55,2.16,3,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035261,2025-11-23,周六042,西班牙甲级联赛,奥萨苏纳,皇家社会,2.65,2.76,2.57,1,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035262,2025-11-23,周六043,荷兰甲级联赛,阿贾克斯,SBV精英,1.21,5.4,8.5,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035263,2025-11-23,周六044,荷兰甲级联赛,福伦丹,特温特,4.35,4.0,1.54,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035264,2025-11-23,周六045,法国甲级联赛,雷恩,摩纳哥,2.42,3.55,2.3,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035265,2025-11-23,周六046,意大利甲级联赛,那不勒斯,亚特兰大,2.03,3.05,3.25,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035266,2025-11-23,周六047,西班牙甲级联赛,比利亚雷亚尔,马洛卡,1.26,4.85,7.7,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035267,2025-11-23,周六048,荷兰甲级联赛,赫拉克勒斯,前进之鹰,2.45,3.5,2.3,4,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035269,2025-11-23,周六050,美国职业大联盟,温哥华白帽,洛杉矶FC,2.02,3.42,2.92,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035270,2025-11-23,周日001,日本乙级联赛,大分三神,千叶市原,5.2,3.58,1.52,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035271,2025-11-23,周日002,日本乙级联赛,长崎航海,水户蜀葵,1.83,3.2,3.7,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035272,2025-11-23,周日003,日本乙级联赛,秋田蓝色闪电,仙台七夕,4.5,3.75,1.56,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035273,2025-11-23,周日004,日本乙级联赛,大宫松鼠RB,德岛漩涡,2.3,3.15,2.65,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035274,2025-11-23,周日005,日本乙级联赛,磐田喜悦,山形山神,1.93,3.45,3.11,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035275,2025-11-23,周日006,日本乙级联赛,今治FC,札幌冈萨多,1.91,3.45,3.16,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035276,2025-11-23,周日007,日本乙级联赛,甲府风林,富山胜利,2.43,3.15,2.5,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035277,2025-11-23,周日008,韩国职业联赛,济州SK,大邱FC,2.24,3.45,2.55,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035278,2025-11-23,周日009,澳大利亚超级联赛,纽卡斯尔喷气机,珀斯光荣,1.75,3.95,3.28,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035279,2025-11-23,周日010,日本乙级联赛,爱媛FC,熊本深红,3.85,3.55,1.7,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035280,2025-11-23,周日011,荷兰甲级联赛,海伦芬,阿尔克马尔,2.54,3.69,2.15,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035281,2025-11-23,周日012,意大利甲级联赛,维罗纳,帕尔马,2.0,2.85,3.6,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035282,2025-11-23,周日013,德国乙级联赛,凯泽斯劳滕,基尔,2.1,3.4,2.8,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035283,2025-11-23,周日014,德国乙级联赛,纽伦堡,比勒费尔德,2.05,3.4,2.88,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035284,2025-11-23,周日015,德国乙级联赛,卡尔斯鲁厄,埃尔沃斯堡,2.9,3.4,2.04,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035285,2025-11-23,周日016,西班牙甲级联赛,皇家奥维耶多,巴列卡诺,3.35,3.02,2.0,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035286,2025-11-23,周日017,荷兰甲级联赛,费耶诺德,奈梅亨,1.29,4.95,6.55,2,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035287,2025-11-23,周日018,荷兰甲级联赛,特尔斯达,乌德勒支,3.5,3.45,1.81,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035288,2025-11-23,周日019,挪威超级联赛,布莱尼,萨尔普斯堡,2.16,3.6,2.57,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035289,2025-11-23,周日020,挪威超级联赛,汉坎,海于格松,1.23,5.35,7.7,5,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035290,2025-11-23,周日021,英格兰超级联赛,利兹联,阿斯顿维拉,3.08,3.15,2.05,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035291,2025-11-23,周日022,意大利甲级联赛,克雷莫纳,罗马,5.26,3.55,1.52,1,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035292,2025-11-23,周日023,法国甲级联赛,欧塞尔,里昂,3.84,3.48,1.72,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035293,2025-11-23,周日024,德国甲级联赛,莱比锡红牛,云达不来梅,1.38,4.66,5.25,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035294,2025-11-23,周日025,沙特职业联赛,奈季兰沟渠,利雅得青年,3.1,3.3,1.99,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035295,2025-11-23,周日026,西班牙甲级联赛,皇家贝蒂斯,赫罗纳,1.33,4.6,6.25,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-23,2035296,2025-11-23,周日027,荷兰甲级联赛,格罗宁根,兹沃勒,1.33,4.4,6.7,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035297,2025-11-24,周日028,法国甲级联赛,布雷斯特,梅斯,1.58,3.72,4.4,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035298,2025-11-24,周日029,法国甲级联赛,南特,洛里昂,2.69,3.0,2.36,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035299,2025-11-24,周日030,法国甲级联赛,图卢兹,昂热,1.49,3.61,5.55,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035300,2025-11-24,周日031,英格兰超级联赛,阿森纳,托特纳姆热刺,1.35,4.2,6.65,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035301,2025-11-24,周日032,德国甲级联赛,圣保利,柏林联合,2.45,3.0,2.58,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035302,2025-11-24,周日033,意大利甲级联赛,拉齐奥,莱切,1.55,3.36,5.35,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035303,2025-11-24,周日034,沙特职业联赛,利雅得胜利,赛哈特海湾,1.09,7.8,12.0,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035304,2025-11-24,周日035,沙特职业联赛,布赖代合作,新未来SC,1.94,3.45,3.1,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035305,2025-11-24,周日036,西班牙甲级联赛,赫塔费,马德里竞技,5.65,3.4,1.52,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035306,2025-11-24,周日037,挪威超级联赛,腓特烈斯塔,维京,5.0,4.35,1.43,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035307,2025-11-24,周日038,意大利甲级联赛,国际米兰,AC米兰,1.93,3.08,3.5,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035308,2025-11-24,周日039,法国甲级联赛,里尔,巴黎FC,1.43,4.2,5.2,4,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035309,2025-11-24,周日040,西班牙甲级联赛,埃尔切,皇家马德里,7.52,5.25,1.24,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035310,2025-11-24,周日041,美国职业大联盟,辛辛那提FC,迈阿密国际,2.99,3.8,1.88,0,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-24,2035311,2025-11-24,周日042,美国职业大联盟,费城联合,纽约城,1.68,3.38,4.2,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035312,2025-11-25,周一001,亚洲冠军精英联赛,多哈杜海勒,吉达联合,3.05,3.75,1.87,4,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035313,2025-11-25,周一002,亚洲冠军精英联赛,迪拜国民青年,赖扬加拉法,1.24,5.15,7.75,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035314,2025-11-25,周一003,意大利甲级联赛,都灵,科莫,3.31,2.85,2.1,1,5,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035315,2025-11-25,周一004,亚洲冠军精英联赛,吉达国民,沙迦,1.14,6.05,11.5,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035316,2025-11-25,周一005,荷兰乙级联赛,阿尔梅勒城,芬洛,1.64,3.9,3.8,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035317,2025-11-25,周一006,意大利甲级联赛,萨索洛,比萨,1.78,3.15,4.0,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035318,2025-11-25,周一007,法国乙级联赛,兰斯,蒙彼利埃,2.09,3.0,3.15,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035319,2025-11-25,周一008,英格兰超级联赛,曼彻斯特联,埃弗顿,1.65,3.58,4.1,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035320,2025-11-25,周一009,西班牙甲级联赛,西班牙人,塞维利亚,1.86,3.1,3.72,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035321,2025-11-25,周一010,美国职业大联盟,圣迭戈FC,明尼苏达联,1.46,4.0,5.15,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035366,2025-11-25,周二001,亚洲冠军精英联赛,墨尔本城,柔佛,2.65,3.46,2.16,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-25,2035367,2025-11-25,周二002,亚洲冠军精英联赛,上海海港,首尔FC,4.0,4.0,1.59,1,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035368,2025-11-26,周二003,亚洲冠军精英联赛,阿布扎比联,多哈萨德,1.66,3.8,3.8,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035369,2025-11-26,周二004,欧洲冠军联赛,加拉塔萨雷,圣吉尔联合,1.53,4.1,4.32,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035370,2025-11-26,周二005,欧洲冠军联赛,阿贾克斯,本菲卡,3.3,3.5,1.85,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035372,2025-11-26,周二007,法国乙级联赛,巴斯蒂亚,拉瓦勒,2.09,2.65,3.65,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035373,2025-11-26,周二008,荷兰乙级联赛,瓦尔韦克,马斯特里赫特,1.16,6.15,9.5,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035374,2025-11-26,周二009,荷兰乙级联赛,罗达JC,多德勒支,1.62,3.82,4.0,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035375,2025-11-26,周二010,荷兰乙级联赛,海牙,格拉夫夏普,1.3,5.15,6.05,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035376,2025-11-26,周二011,英格兰冠军联赛,斯旺西,德比郡,2.01,2.96,3.4,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035377,2025-11-26,周二012,英格兰冠军联赛,诺维奇,牛津联,1.79,3.35,3.68,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035378,2025-11-26,周二013,英格兰冠军联赛,沃特福德,普雷斯顿,1.65,3.4,4.36,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035379,2025-11-26,周二014,英格兰冠军联赛,米德尔斯堡,考文垂,2.7,3.2,2.25,2,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035380,2025-11-26,周二015,英格兰冠军联赛,赫尔城,伊普斯维奇,4.1,3.55,1.66,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035381,2025-11-26,周二016,英格兰冠军联赛,斯托克城,查尔顿,1.52,3.72,4.95,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035382,2025-11-26,周二017,欧洲冠军联赛,布拉格斯拉维亚,毕尔巴鄂竞技,3.15,3.0,2.09,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035383,2025-11-26,周二018,欧洲冠军联赛,多特蒙德,比利亚雷亚尔,1.57,3.9,4.25,4,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-11-26,2035384,2025-11-26,周二019,欧洲冠军联赛,那不勒斯,卡拉巴赫,1.14,6.0,11.8,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
