Date,Home,Away,HG,AG,1,X,2,Season,Result,HTR,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%
2026-04-12,Daejeon,Gangwon,0,2,2.35,3.0,2.75,2026,A,A,40,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,66.7
2026-04-12,Sangmu,Anyang,1,1,2.15,3.05,3.05,2026,D,D,41,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
2026-04-11,Gwangju FC,Bucheon,0,1,2.65,2.75,2.6,2026,A,D,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,33.3,33.3
2026-04-11,Incheon,Ulsan,1,2,2.45,2.95,2.65,2026,A,A,37,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,-1.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,66.7,66.7,33.3
2026-04-11,Pohang,Jeju,0,2,1.85,3.1,4.0,2026,A,A,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,50.0
2026-04-11,Seoul,Jeonbuk,1,0,2.2,3.05,2.95,2026,H,D,39,1.0,1.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,33.3,0.0
2026-04-05,Anyang,Seoul,1,1,3.1,3.1,2.1,2026,D,A,34,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0
2026-04-05,Incheon,Sangmu,2,1,2.2,3.1,2.85,2026,H,H,35,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0
2026-04-04,Gangwon,Gwangju FC,3,0,1.6,3.4,5.0,2026,H,H,30,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,-4.0,0.0,-5.0,5.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,33.3
2026-04-04,Jeju,Bucheon,1,0,2.15,3.1,3.0,2026,H,H,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,66.7,50.0,0.0
2026-04-04,Jeonbuk,Ulsan,2,0,2.0,3.2,3.2,2026,H,H,32,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0
2026-04-04,Pohang,Daejeon,1,0,2.7,3.05,2.35,2026,H,H,33,1.0,1.0,0.0,0.0,1.0,3.0,-2.0,0.0,1.0,-1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,25.0,25.0,50.0,0.0
2026-03-28,Pohang,Gangwon,1,0,2.8,2.8,2.45,2026,H,D,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,50.0
2026-03-22,Anyang,Incheon,0,1,2.6,3.1,2.4,2026,A,D,24,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0
2026-03-22,Gangwon,Jeju,1,1,1.8,3.2,4.1,2026,D,A,25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2026-03-22,Pohang,Bucheon,0,0,1.87,3.3,3.6,2026,D,D,26,0.0,1.0,1.0,0.0,0.0,3.0,-3.0,1.0,2.0,-1.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0
2026-03-22,Seoul,Gwangju FC,5,0,1.58,3.5,5.0,2026,H,H,27,,0.0,,0.0,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0
2026-03-22,Ulsan,Sangmu,0,0,2.05,3.1,3.2,2026,D,D,28,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03-21,Daejeon,Jeonbuk,0,1,2.6,3.2,2.35,2026,A,A,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18,Bucheon,Gangwon,0,0,3.05,3.1,2.1,2026,D,D,18,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,50.0,0.0,100.0
2026-03-18,Incheon,Daejeon,1,3,2.4,2.9,2.8,2026,A,D,19,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2026-03-18,Jeju,Ulsan,0,2,2.8,2.9,2.35,2026,A,D,20,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0
2026-03-18,Jeonbuk,Anyang,2,1,1.85,3.2,3.7,2026,H,D,21,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2026-03-18,Pohang,Seoul,0,1,2.8,3.0,2.3,2026,A,A,22,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03-17,Sangmu,Gwangju FC,1,1,1.82,3.1,4.0,2026,D,D,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-15,Bucheon,Ulsan,1,2,3.5,3.3,1.9,2026,A,D,13,0.0,,0.0,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,
2026-03-15,Gangwon,Anyang,1,1,2.03,3.05,3.4,2026,D,D,14,,0.0,,0.0,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0
2026-03-15,Jeju,Seoul,1,2,3.2,3.05,2.05,2026,A,D,15,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2026-03-15,Pohang,Incheon,1,1,2.1,3.2,3.0,2026,D,A,16,,0.0,,1.0,,2.0,,,3.0,,,-1.0,,,0.0,,,0.0,,,,0.0,100.0
2026-03-14,Daejeon,Sangmu,1,1,2.0,3.2,3.2,2026,D,A,11,0.0,,0.0,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,
2026-03-14,Gwangju FC,Jeonbuk,0,0,3.2,3.0,2.1,2026,D,D,12,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026-03-08,Anyang,Jeju,2,1,2.2,3.1,2.85,2026,H,D,9,,,,,,,,,,,,,,,,,,,,,,,
2026-03-08,Sangmu,Jeonbuk,1,1,2.65,3.2,2.3,2026,D,D,10,0.0,,0.0,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,
2026-03-07,Bucheon,Daejeon,1,1,3.2,3.2,2.0,2026,D,D,7,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07,Gwangju FC,Incheon,3,2,2.4,2.8,2.85,2026,H,D,8,,,,,,,,,,,,,,,,,,,,,,,
2026-03-02,Daejeon,Anyang,1,1,1.77,3.4,3.8,2026,D,D,6,,,,,,,,,,,,,,,,,,,,,,,
2026-03-01,Jeju,Gwangju FC,0,0,2.35,3.0,2.75,2026,D,D,4,,,,,,,,,,,,,,,,,,,,,,,
2026-03-01,Jeonbuk,Bucheon,2,3,1.37,4.1,7.0,2026,A,D,5,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28,Incheon,Seoul,1,2,3.1,3.2,2.05,2026,A,D,1,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28,Sangmu,Pohang,1,1,2.55,3.05,2.5,2026,D,H,2,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28,Ulsan,Gangwon,3,1,2.2,3.05,2.95,2026,H,H,3,,,,,,,,,,,,,,,,,,,,,,,
2025-11-30,Daegu,Anyang,2,2,2.35,3.05,2.7,2025,D,A,31,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0
2025-11-30,Gangwon,Pohang,1,0,2.1,3.1,3.05,2025,H,D,32,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,33.3
2025-11-30,Jeonbuk,Seoul,2,1,2.35,3.2,2.6,2025,H,D,33,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,66.7,33.3,0.0,50.0
2025-11-30,Sangmu,Daejeon,0,3,2.5,3.2,2.45,2025,A,A,34,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,3.0,-2.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,100.0,0.0,100.0
2025-11-30,Suwon City,Gwangju FC,0,1,2.0,3.2,3.3,2025,A,D,35,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0
2025-11-30,Ulsan,Jeju,0,1,1.75,3.5,3.8,2025,A,D,36,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,-2.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,66.7,0.0,33.3,66.7
2025-11-23,Jeju,Daegu,1,1,2.2,3.3,2.7,2025,D,H,30,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2025-11-22,Anyang,Suwon City,0,1,2.3,3.2,2.65,2025,A,A,25,1.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
2025-11-22,Daejeon,Gangwon,1,1,2.05,3.1,3.2,2025,D,H,26,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,33.3,33.3
2025-11-22,Gwangju FC,Ulsan,2,0,2.5,3.05,2.55,2025,H,H,27,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,-3.0,2.0,-2.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,100.0,0.0,0.0,100.0
2025-11-22,Pohang,Jeonbuk,0,0,2.35,3.1,2.65,2025,D,D,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-22,Seoul,Sangmu,1,3,1.9,3.5,3.3,2025,A,D,29,1.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0
2025-11-09,Pohang,Seoul,0,0,2.4,3.05,2.65,2025,D,D,23,,0.0,,1.0,,1.0,,,3.0,,,-2.0,,,0.0,,,1.0,,,,0.0,100.0
2025-11-09,Ulsan,Suwon City,1,0,2.0,3.5,3.1,2025,H,D,24,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,50.0,0.0,0.0,100.0
2025-11-08,Daegu,Gwangju FC,1,0,2.5,3.2,2.45,2025,H,D,19,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,100.0
2025-11-08,Jeju,Anyang,1,2,2.35,3.1,2.65,2025,A,A,20,,0.0,,1.0,,0.0,,,1.0,,,-1.0,,,0.0,,,0.0,,,,0.0,100.0
2025-11-08,Jeonbuk,Daejeon,3,1,2.05,3.4,2.95,2025,H,D,21,0.0,,1.0,,2.0,,,3.0,,,-1.0,,,0.0,,,0.0,,,50.0,50.0,,
2025-11-08,Sangmu,Gangwon,0,1,2.15,3.2,2.9,2025,A,A,22,0.0,0.0,1.0,1.0,0.0,2.0,-2.0,1.0,4.0,-3.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,100.0,0.0,50.0
2025-11-02,Gwangju FC,Jeju,2,0,1.97,3.05,3.4,2025,H,D,17,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,50.0
2025-11-02,Suwon City,Daegu,1,1,1.9,3.7,3.1,2025,D,D,18,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2025-11-01,Anyang,Ulsan,3,1,2.9,3.2,2.15,2025,H,D,13,1.0,,0.0,,4.0,,,1.0,,,3.0,,,1.0,,,0.0,,,100.0,0.0,,
2025-11-01,Daejeon,Seoul,3,1,2.5,3.2,2.45,2025,H,D,14,1.0,,0.0,,2.0,,,0.0,,,2.0,,,1.0,,,0.0,,,100.0,0.0,,
2025-11-01,Gangwon,Jeonbuk,0,0,2.6,3.1,2.4,2025,D,D,15,,,,,,,,,,,,,,,,,,,,,,,
2025-11-01,Sangmu,Pohang,0,1,2.3,3.2,2.65,2025,A,D,16,,0.0,,1.0,,0.0,,,2.0,,,-2.0,,,0.0,,,1.0,,,,50.0,50.0
2025-10-26,Daejeon,Pohang,2,0,2.35,3.2,2.6,2025,H,H,10,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
2025-10-26,Seoul,Gangwon,4,2,2.0,3.1,3.4,2025,H,A,11,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,2.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2025-10-26,Ulsan,Daegu,1,1,1.67,3.7,3.9,2025,D,A,12,1.0,,0.0,,2.0,,,0.0,,,2.0,,,1.0,,,0.0,,,100.0,0.0,,
2025-10-25,Gwangju FC,Anyang,1,0,2.03,3.05,3.4,2025,H,H,7,,,,,,,,,,,,,,,,,,,,,,,
2025-10-25,Jeonbuk,Sangmu,2,3,2.15,3.3,2.8,2025,A,H,8,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,-4.0,2.0,-3.0,5.0,1.0,0.0,1.0,0.0,1.0,-1.0,100.0,0.0,0.0,100.0
2025-10-25,Suwon City,Jeju,1,2,1.82,3.7,3.4,2025,A,D,9,,0.0,,1.0,,1.0,,,3.0,,,-2.0,,,0.0,,,1.0,,,,0.0,100.0
2025-10-18,Anyang,Sangmu,4,1,2.95,3.4,2.05,2025,H,H,1,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18,Daegu,Gangwon,2,2,2.85,3.2,2.15,2025,D,A,2,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18,Daejeon,Jeju,3,1,1.8,3.5,3.6,2025,H,H,3,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18,Jeonbuk,Suwon City,2,0,1.65,3.8,3.9,2025,H,H,4,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18,Seoul,Pohang,1,2,2.05,3.2,3.1,2025,A,A,5,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18,Ulsan,Gwangju FC,2,0,1.92,3.2,3.4,2025,H,H,6,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,Gangwon,Daejeon,4,1,2.42,3.01,2.97,2021,H,,231,1.0,1.0,0.0,0.0,2.0,3.0,-1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,36.8,21.1,100.0,0.0
2021-12-08,Daejeon,Gangwon,1,0,2.43,3.04,2.93,2021,H,,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,57.9
2021-12-05,Jeonbuk,Jeju,2,0,2.33,3.23,3.03,2021,H,,227,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,-1.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,66.7,16.7,27.8,22.2
2021-12-05,Suwon City,Suwon Bluewings,2,0,2.79,3.16,2.53,2021,H,,228,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,38.9,38.9,38.9
2021-12-05,Ulsan,Daegu,2,0,1.63,3.97,4.85,2021,H,,229,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,66.7,5.6,38.9,38.9
2021-12-04,Gangwon,Seongnam,2,1,2.19,3.09,3.42,2021,H,,224,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,-2.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,22.2,16.7,50.0
2021-12-04,Gwangju FC,Incheon,1,1,1.77,3.51,4.53,2021,D,,226,0.0,0.0,1.0,0.0,3.0,1.0,2.0,4.0,1.0,3.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,47.1,27.8,50.0
2021-12-04,Pohang,Seoul,1,2,2.34,3.18,3.03,2021,A,,225,0.0,1.0,1.0,0.0,1.0,4.0,-3.0,2.0,3.0,-1.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,42.1,33.3,38.9
2021-11-28,Daegu,Jeonbuk,0,2,3.82,3.68,1.86,2021,A,,222,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,-2.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,22.2,44.4,16.7
2021-11-28,Incheon,Pohang,0,0,2.58,3.04,2.82,2021,D,,223,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,-1.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,38.9,33.3,35.3,41.2
2021-11-28,Seoul,Gangwon,0,0,2.22,3.47,3.0,2021,D,,221,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,4.0,-4.0,3.0,-4.0,7.0,1.0,0.0,1.0,0.0,1.0,-1.0,27.8,44.4,16.7,61.1
2021-11-28,Suwon Bluewings,Ulsan,0,0,4.77,3.48,1.75,2021,D,,220,0.0,0.0,1.0,1.0,0.0,2.0,-2.0,4.0,3.0,1.0,-4.0,-1.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,27.8,44.4,44.4,27.8
2021-11-27,Jeju,Suwon City,1,0,2.09,3.45,3.34,2021,H,,218,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,-3.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,35.3,29.4,27.8,38.9
2021-11-27,Seongnam,Gwangju FC,1,0,2.5,2.95,3.0,2021,H,,219,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,33.3,27.8,61.1
2021-11-21,Daegu,Suwon Bluewings,2,1,2.26,3.14,3.21,2021,H,,216,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,-5.0,-2.0,-3.0,0.0,0.0,0.0,1.0,1.0,0.0,41.2,23.5,41.2,35.3
2021-11-21,Suwon City,Jeonbuk,3,2,3.65,3.58,1.93,2021,H,,217,0.0,1.0,1.0,0.0,1.0,4.0,-3.0,2.0,0.0,2.0,-1.0,4.0,-5.0,0.0,1.0,-1.0,0.0,0.0,0.0,41.2,41.2,47.1,11.8
2021-11-21,Ulsan,Jeju,3,1,1.86,3.67,3.83,2021,H,,215,1.0,1.0,0.0,0.0,3.0,5.0,-2.0,2.0,0.0,2.0,1.0,5.0,-4.0,0.0,1.0,-1.0,0.0,0.0,0.0,64.7,5.9,29.4,17.6
2021-11-07,Anyang,Daejeon,1,3,2.91,3.16,2.35,2021,A,,211,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,Gangwon,Incheon,1,1,1.87,3.34,4.18,2021,D,,212,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,35.3,23.5,29.4,52.9
2021-11-07,Pohang,Gwangju FC,1,2,1.99,3.39,3.64,2021,A,,213,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,-1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,33.3,38.9,23.5,64.7
2021-11-07,Seoul,Seongnam,3,0,2.18,2.97,3.58,2021,H,,214,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,47.1,17.6,47.1
2021-11-06,Jeju,Suwon Bluewings,2,0,1.94,3.32,3.9,2021,H,,209,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,31.2,31.2,43.8,31.2
2021-11-06,Jeonbuk,Ulsan,3,2,2.25,3.32,3.04,2021,H,,208,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,-2.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,64.7,17.6,47.1,23.5
2021-11-06,Suwon City,Daegu,1,2,2.44,3.39,2.72,2021,A,,210,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,43.8,37.5,35.3,41.2
2021-11-03,Daejeon,Jeonnam,0,0,2.36,3.01,3.04,2021,D,,205,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,Gwangju FC,Seoul,3,4,3.16,3.29,2.2,2021,A,,207,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,31.2,43.8,29.4,41.2
2021-11-03,Pohang,Gangwon,4,0,2.31,3.22,3.04,2021,H,,204,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,41.2,17.6,58.8
2021-11-03,Seongnam,Incheon,1,1,2.58,2.78,3.08,2021,D,,206,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,35.3,31.2,56.2
2021-10-31,Daegu,Jeju,0,5,2.33,3.27,2.95,2021,A,,202,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,2.0,2.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,43.8,18.8,25.0,18.8
2021-10-31,Gwangju FC,Gangwon,2,2,2.84,3.08,2.5,2021,D,,201,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,46.7,18.8,62.5
2021-10-31,Ulsan,Suwon City,3,2,1.57,4.14,5.22,2021,H,,203,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,6.2,29.4,35.3
2021-10-30,Incheon,Seoul,2,0,3.69,3.18,2.04,2021,H,,198,0.0,1.0,1.0,0.0,0.0,4.0,-4.0,1.0,1.0,0.0,-1.0,3.0,-4.0,0.0,1.0,-1.0,0.0,0.0,0.0,35.3,35.3,31.2,37.5
2021-10-30,Seongnam,Pohang,1,0,2.97,2.85,2.57,2021,H,,199,1.0,1.0,0.0,0.0,2.0,3.0,-1.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5,37.5,37.5
2021-10-30,Suwon Bluewings,Jeonbuk,0,4,4.14,3.35,1.87,2021,A,,200,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,2.0,2.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,29.4,41.2,43.8,12.5
2021-10-24,Daegu,Suwon Bluewings,0,2,2.36,3.13,3.03,2021,A,,197,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,13.3,40.0,33.3
2021-10-24,Gangwon,Seoul,1,4,2.59,3.15,2.71,2021,A,,194,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,37.5,18.8,26.7,40.0
2021-10-24,Jeju,Jeonbuk,2,2,2.95,3.24,2.35,2021,D,,193,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,46.7,13.3
